AR_Bon,Winkel,WinkelNaam,Contract,Aankomst,Cont,Emb,Pap,Ret,Oz,Rolly,Bb,Tr,Mdw,Dd,Route,Dd_Lever,VanDC,Rollin,Dolly,Pllt
355023799,6519,Kollaan;Goor,12/21/2023 14:30,12/21/2023 14:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24742,12/21/2023,BEILENVERS,0,0,0
355023800,3141,Wesselernering;Enschede,12/21/2023 13:38,12/21/2023 13:10,45,15,1,0,0,1,4,0,JUMBO\BertvanEssen,12/22/2023 13:10,24041,12/21/2023,BEILENVERS,0,0,0
355023802,6520,Stationsstraat;Haaksbergen,12/21/2023 14:50,12/21/2023 15:10,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24718,12/21/2023,BEILENVERS,0,0,0
355023803,3577,Krijgerstraat;Vriezenveen,12/21/2023 14:05,12/21/2023 14:10,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24718,12/21/2023,BEILENVERS,0,0,0
355023804,7058,Markt;Dedemsvaart,12/21/2023 13:33,12/21/2023 13:44,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24019,12/21/2023,BEILENVERS,0,0,0
355023808,7034,Markt;Burgum,12/21/2023 14:28,12/21/2023 14:30,41,16,0,0,0,0,3,0,JUMBO\BertvanEssen,12/22/2023 13:11,24044,12/21/2023,BEILENVERS,0,0,0
355023809,3711,Wethouder Klunderstraat;Zuidwolde,12/21/2023 13:38,12/21/2023 13:30,31,12,1,0,0,11,3,0,JUMBO\BertvanEssen,12/22/2023 13:19,24015,12/21/2023,BEILENVERS,0,0,0
355023811,6859,Heemskerkstraat;Winschoten,12/21/2023 14:42,12/21/2023 14:40,20,15,1,0,0,0,7,0,JUMBO\angeliquezantingh,12/22/2023 13:23,24054,12/21/2023,BEILENVERS,0,0,0
355023812,3728,Jachtlaan;Delfzijl,12/21/2023 16:26,12/21/2023 16:46,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:18,24026,12/21/2023,BEILENDKW,0,0,0
355023813,6594,Reitdiephaven; Groningen,12/21/2023 15:07,12/21/2023 15:07,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:18,24026,12/21/2023,BEILENDKW,0,0,0
355023814,4806,Tamboerpassage;Hoogeveen,12/21/2023 13:50,12/21/2023 13:46,40,16,1,0,0,11,4,0,JUMBO\BertvanEssen,12/22/2023 13:29,24003,12/21/2023,BEILENVERS,0,0,0
355023815,5745,Lange Voor;Denekamp,12/21/2023 16:10,12/21/2023 16:10,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24746,12/21/2023,BEILENDKW,0,0,0
355023860,4644,Wending; Delfzijl,12/21/2023 15:10,12/21/2023 15:10,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24758,12/21/2023,BEILENDKW,0,0,0
355023861,4807,Oosterstraat;Uithuizen,12/21/2023 16:10,12/21/2023 16:10,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24758,12/21/2023,BEILENDKW,0,0,0
355023865,3658,Linnaeusplein;Groningen,12/21/2023 15:12,12/21/2023 15:12,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24112,12/21/2023,BEILENDKW,0,0,0
355023866,6458,Wilhelminakade;Groningen,12/21/2023 15:36,12/21/2023 15:36,25,10,4,0,0,0,1,0,JUMBO\korkiewiet,12/22/2023 11:29,24112,12/21/2023,BEILENDKW,0,0,0
355023867,4946,Bornerbroeksestraat;Almelo,12/21/2023 17:10,12/21/2023 17:41,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24746,12/21/2023,BEILENDKW,0,0,0
355023868,3744,Anjerplein;Haren,12/21/2023 15:13,12/21/2023 14:40,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24081,12/21/2023,BEILENDKW,0,0,0
355023869,3523,Kroonkampweg;Haren,12/21/2023 15:44,12/21/2023 15:05,25,10,7,0,0,10,1,0,JUMBO\korkiewiet,12/22/2023 11:23,24081,12/21/2023,BEILENDKW,0,0,0
355023870,3464,Dikkersplein;Hengelo,12/21/2023 15:21,12/21/2023 15:10,35,21,0,0,0,10,2,0,JUMBO\BertvanEssen,12/22/2023 13:10,24195,12/21/2023,BEILENVERS,0,0,0
355023871,5804,Oude Molenweg;Hengelo,12/21/2023 16:06,12/21/2023 16:10,20,11,0,0,0,10,3,0,JUMBO\BertvanEssen,12/22/2023 13:27,24135,12/21/2023,BEILENVERS,0,0,0
355023872,3407,Willemdemerodestraat;Hengelo,12/21/2023 15:34,12/21/2023 15:40,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24135,12/21/2023,BEILENVERS,0,0,0
355023873,4632,Wilhelminastraat;Emmen,12/21/2023 14:18,12/21/2023 14:05,45,12,0,0,0,10,3,0,JUMBO\BertvanEssen,12/22/2023 13:13,24066,12/21/2023,BEILENVERS,0,0,0
355023874,6519,Kollaan;Goor,12/21/2023 15:44,12/21/2023 15:44,95,14,1,0,0,0,4,0,JUMBO\BertvanEssen,12/22/2023 13:28,24047,12/21/2023,BEILENVERS,0,0,0
355023875,6389,Torenplein;Surhuisterveen,12/21/2023 15:03,12/21/2023 15:10,30,15,7,0,0,10,3,0,JUMBO\BertvanEssen,12/22/2023 13:09,24069,12/21/2023,BEILENVERS,0,0,0
355023933,4810,Veemarkt;Zwolle,12/21/2023 16:14,12/21/2023 15:14,0,0,0,0,0,0,0,0,JUMBO\juliawouda,12/24/2023 9:38,24193,12/21/2023,BEILENDKW,0,0,0
355023977,3627,St.Vitusplein;Stiens,12/21/2023 13:30,12/21/2023 14:25,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:34,24107,12/21/2023,BEILENVERS,0,0,0
355023982,4686,Valkenveld;Emmen,12/21/2023 16:21,,0,0,0,0,0,0,0,0,,,24198,12/21/2023,BEILENDKW,0,0,0
355023984,4678,Assendorperstraat;Zwolle,12/21/2023 17:40,12/21/2023 17:40,11,10,0,0,0,10,2,0,JUMBO\korkiewiet,12/22/2023 11:29,24759,12/21/2023,BEILENDKW,0,0,0
355023985,3456,Europalaan;Emmeloord,12/21/2023 16:30,12/21/2023 16:30,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24759,12/21/2023,BEILENDKW,0,0,0
355023990,3021,Houtweg;Emmen,12/21/2023 15:45,,0,0,0,0,0,0,0,0,,,24198,12/21/2023,BEILENDKW,0,0,0
355023991,6479,Noordwolderweg;Bedum,12/21/2023 17:20,12/21/2023 17:27,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24747,12/21/2023,BEILENDKW,0,0,0
355023992,6389,Torenplein;Surhuisterveen,12/21/2023 16:10,12/21/2023 16:07,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24747,12/21/2023,BEILENDKW,0,0,0
355024016,4686,Valkenveld;Emmen,12/21/2023 12:05,12/21/2023 12:14,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:38,24720,12/21/2023,BEILENVERS,0,0,0
355024022,7090,Boumaboulevard; Groningen,12/21/2023 14:50,12/21/2023 14:25,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24060,12/21/2023,BEILENDKW,0,0,0
355024030,7105,Ommerweg; Balkbrug,12/21/2023 14:50,12/21/2023 14:00,35,10,0,0,0,0,2,0,JUMBO\BertvanEssen,12/22/2023 13:17,24740,12/21/2023,BEILENVERS,0,0,0
355024032,6520,Stationsstraat;Haaksbergen,12/21/2023 15:15,12/21/2023 15:15,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24742,12/21/2023,BEILENVERS,0,0,0
355024039,3502,Domineeskamp; Raalte,12/21/2023 15:25,12/21/2023 15:25,0,0,0,0,0,0,0,0,JUMBO\annevanaart,12/23/2023 11:09,24093,12/21/2023,BEILENVERS,0,0,0
355024145,4818,Boomkamp;Rijssen,12/21/2023 17:20,12/21/2023 15:45,0,36,0,0,0,31,5,0,JUMBO\korkiewiet,12/22/2023 11:26,24192,12/21/2023,BEILENDKW,0,0,0
355024161,3508,Ventweg;Beilen,12/21/2023 15:40,12/21/2023 12:40,0,4,0,0,0,0,1,0,JUMBO\korkiewiet,12/22/2023 11:10,24727,12/21/2023,BEILENDKW,0,0,0
355024162,3621,de Brink;Losser,12/21/2023 17:10,12/21/2023 17:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24748,12/21/2023,BEILENDKW,0,0,0
355024163,3141,Wesselernering;Enschede,12/21/2023 18:10,12/21/2023 18:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24748,12/21/2023,BEILENDKW,0,0,0
355024171,3502,Domineeskamp; Raalte,12/21/2023 16:30,12/21/2023 15:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 13:36,24745,12/21/2023,BEILENDKW,0,0,0
355024198,6518,Nederveen;Terapel,12/21/2023 15:41,,0,0,0,0,0,0,0,0,,,24105,12/21/2023,BEILENVERS,0,0,0
355024199,4654,Penningkruid;Kampen,12/21/2023 15:50,12/21/2023 15:40,25,15,0,0,0,10,4,0,JUMBO\BertvanEssen,12/22/2023 13:10,24087,12/21/2023,BEILENVERS,0,0,0
355024200,8837,Efc Raalte:Almelosestraat,12/21/2023 14:42,12/21/2023 14:40,0,0,0,0,0,40,0,0,JUMBO\BertvanEssen,12/22/2023 13:11,24072,12/21/2023,BEILENVERS,0,0,24
355024218,6451,Molenplein;Heerenveen,12/21/2023 15:36,12/21/2023 14:55,42,17,8,0,0,10,3,0,JUMBO\BertvanEssen,12/22/2023 13:11,24057,12/21/2023,BEILENVERS,0,0,0
355024219,3092,Statenweg;Emmen,12/21/2023 15:38,12/21/2023 15:35,37,19,1,0,0,10,4,0,JUMBO\BertvanEssen,12/22/2023 13:09,24063,12/21/2023,BEILENVERS,0,0,0
355024220,4687,Weerdingerstraat;Emmen,12/21/2023 15:23,12/21/2023 15:23,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24084,12/21/2023,BEILENVERS,0,0,0
355024221,3196,Harddraversplein;Appingedam,12/21/2023 15:36,12/21/2023 15:15,45,12,2,0,0,11,3,0,JUMBO\BertvanEssen,12/22/2023 13:31,24099,12/21/2023,BEILENVERS,0,0,0
355024223,4616,Bernhardweg;Lochem,12/21/2023 16:50,12/21/2023 15:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 14:06,24757,12/21/2023,BEILENVERS,0,0,0
355024224,3626,Flora;Colmschate,12/21/2023 18:00,12/21/2023 16:45,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 14:06,24757,12/21/2023,BEILENVERS,0,0,0
355024225,6012,de Boei;Emmeloord,12/21/2023 16:32,12/21/2023 16:32,45,18,1,0,0,11,5,0,JUMBO\juliawouda,12/23/2023 8:56,24137,12/21/2023,BEILENVERS,0,0,0
355024226,3191,Stadionplein;Leeuwarden,12/21/2023 16:00,12/21/2023 15:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:24,24760,12/21/2023,BEILENVERS,0,0,0
355024227,4616,Bernhardweg;Lochem,12/21/2023 17:25,12/21/2023 17:28,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:41,24173,12/21/2023,BEILENVERS,0,0,0
355024228,3169,Hanzeplein;Kampen,12/21/2023 17:00,12/21/2023 15:55,11,18,0,0,0,0,2,0,JUMBO\korkiewiet,12/22/2023 11:25,24188,12/21/2023,BEILENDKW,0,0,2
355024229,6441,Andreastraat;Kollum,12/21/2023 17:19,12/21/2023 17:20,41,7,0,0,0,1,4,0,JUMBO\BertvanEssen,12/22/2023 13:23,24154,12/21/2023,BEILENVERS,0,0,0
355024235,6507,Terp;Wommels,12/21/2023 16:50,12/21/2023 17:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24144,12/21/2023,BEILENVERS,0,0,0
355024236,6414,Markt;Wolvega,12/21/2023 16:40,12/21/2023 16:40,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:36,24179,12/21/2023,BEILENDKW,0,0,0
355024237,3731,Deken Scholtenstraat;Oldenzaal,12/21/2023 17:51,12/21/2023 17:15,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 16:01,24190,12/21/2023,BEILENDKW,0,0,0
355024238,5831,Zwaluwstraat;Neede,12/21/2023 18:11,12/21/2023 18:15,40,14,1,0,0,1,1,0,JUMBO\BertvanEssen,12/22/2023 13:30,24173,12/21/2023,BEILENVERS,0,0,0
355024240,6509,Lieuwkemastraat;Makkum,12/21/2023 17:57,12/21/2023 18:05,17,5,1,0,0,0,1,0,JUMBO\BertvanEssen,12/22/2023 13:32,24144,12/21/2023,BEILENVERS,0,0,0
355024241,3473,Kruisdobbe;Leeuwarden,12/21/2023 17:32,12/21/2023 17:32,25,20,1,0,0,12,3,0,JUMBO\korkiewiet,12/22/2023 11:28,24179,12/21/2023,BEILENDKW,0,0,0
355024242,3456,Europalaan;Emmeloord,12/21/2023 17:22,12/21/2023 16:45,35,12,6,0,0,10,3,0,JUMBO\BertvanEssen,12/22/2023 13:32,24171,12/21/2023,BEILENVERS,0,0,0
355024243,3597,Molenkrite;Sneek,12/21/2023 17:05,12/21/2023 16:25,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 14:56,24156,12/21/2023,BEILENVERS,0,0,0
355024244,3491,Normandiaplein;Sneek,12/21/2023 17:32,12/21/2023 17:00,33,12,0,0,0,11,3,0,JUMBO\korkiewiet,12/22/2023 14:56,24156,12/21/2023,BEILENVERS,0,0,5
355024245,4805,Nijlandstraat;Assen,12/21/2023 16:20,12/21/2023 15:50,0,6,0,0,0,0,2,0,JUMBO\korkiewiet,12/22/2023 11:23,24738,12/21/2023,BEILENDKW,0,0,0
355024260,8836,Efc Bleiswijk:Laanvanmathenesse,12/21/2023 14:54,12/21/2023 14:54,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:31,64603,12/21/2023,BEILENVERS,0,0,0
355024262,8833,Efc Den Bosch:Balkweg,12/21/2023 12:58,12/21/2023 12:58,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:31,64504,12/21/2023,BEILENVERS,0,0,0
355024275,6507,Terp;Wommels,12/21/2023 18:05,12/21/2023 17:46,22,13,4,0,0,10,1,0,JUMBO\BertvanEssen,12/22/2023 13:23,24175,12/21/2023,BEILENVERS,0,0,2
355024276,6478,Hoeksterpad;Leeuwarden,12/21/2023 17:08,12/21/2023 16:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24175,12/21/2023,BEILENVERS,0,0,0
355024278,4800,Johannes Kolfplein:Leeuwarden,12/21/2023 17:15,12/21/2023 16:47,40,12,1,0,0,11,3,0,JUMBO\BertvanEssen,12/22/2023 13:22,24167,12/21/2023,BEILENVERS,0,0,0
355024279,4807,Oosterstraat;Uithuizen,12/21/2023 17:25,12/21/2023 17:55,36,12,2,0,0,11,3,0,JUMBO\BertvanEssen,12/22/2023 13:26,24152,12/21/2023,BEILENVERS,0,0,0
355024280,3191,Stadionplein;Leeuwarden,12/21/2023 17:27,12/21/2023 17:33,15,2,0,0,0,1,0,0,JUMBO\BertvanEssen,12/22/2023 13:21,24148,12/21/2023,BEILENVERS,0,0,0
355024281,4644,Wending; Delfzijl,12/21/2023 17:17,12/21/2023 17:15,35,14,1,0,0,10,3,0,JUMBO\korkiewiet,12/24/2023 11:19,24146,12/21/2023,BEILENVERS,0,0,0
355024282,4613,Dobbe;Zwolle-Aalanden,12/21/2023 17:13,12/21/2023 17:30,40,15,1,0,0,11,2,0,JUMBO\BertvanEssen,12/22/2023 13:22,24164,12/21/2023,BEILENVERS,0,0,0
355024283,3493,Beneluxlaan;Stadskanaal,12/21/2023 17:20,12/21/2023 17:00,11,9,0,0,0,0,4,0,JUMBO\angeliquezantingh,12/22/2023 13:24,24181,12/21/2023,BEILENVERS,0,0,0
355024284,3543,Wardhof;Dronten,12/21/2023 18:04,12/21/2023 17:40,20,12,2,0,0,1,4,0,JUMBO\BertvanEssen,12/22/2023 13:23,24016,12/21/2023,BEILENVERS,0,0,0
355024285,6479,Noordwolderweg;Bedum,12/21/2023 17:30,12/21/2023 17:30,35,15,10,0,0,0,4,0,JUMBO\korkiewiet,12/22/2023 11:27,24162,12/21/2023,BEILENVERS,0,0,0
355024286,6410,Industriepark;Leek,12/21/2023 17:28,12/21/2023 17:35,0,17,20,0,0,10,4,0,JUMBO\BertvanEssen,12/22/2023 13:27,24160,12/21/2023,BEILENVERS,0,0,0
355024287,3591,Grotestraat;Den Ham,12/21/2023 17:28,12/21/2023 16:40,40,7,1,0,0,10,2,0,JUMBO\angeliquezantingh,12/22/2023 16:01,24158,12/21/2023,BEILENVERS,0,0,0
355024289,4663,Stationsweg;Zuidlaren,12/21/2023 19:10,12/21/2023 18:40,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24186,12/21/2023,BEILENVERS,0,0,0
355024290,3552,Veenhoopsweg;Smilde,12/21/2023 18:00,12/21/2023 17:20,33,11,1,0,0,11,2,0,JUMBO\BertvanEssen,12/22/2023 13:26,24186,12/21/2023,BEILENVERS,0,0,3
355024291,6500,Stationsweg;Drachten,12/21/2023 18:00,12/21/2023 18:00,0,18,12,0,0,0,4,0,JUMBO\juliawouda,12/24/2023 9:43,24765,12/21/2023,BEILENVERS,0,0,0
355024292,6449,G.Knolweg;Joure,12/21/2023 17:47,12/21/2023 17:50,40,6,1,0,0,1,1,0,JUMBO\juliawouda,12/26/2023 10:49,24177,12/21/2023,BEILENVERS,0,0,0
355024293,3626,Flora;Colmschate,12/21/2023 18:26,12/21/2023 18:00,31,7,1,0,0,0,3,0,JUMBO\BertvanEssen,12/22/2023 13:29,24004,12/21/2023,BEILENVERS,0,0,0
355024294,7044,de Binnenloop;Dronten,12/21/2023 18:19,12/21/2023 18:28,53,17,1,0,0,11,3,0,JUMBO\BertvanEssen,12/22/2023 13:30,24020,12/21/2023,BEILENVERS,0,0,2
355024295,3118,Petuniaplein;Zwolle,12/21/2023 17:39,12/21/2023 17:40,30,10,4,0,0,0,2,0,JUMBO\BertvanEssen,12/22/2023 13:22,24150,12/21/2023,BEILENVERS,0,0,0
355024296,4682,Kleuvenstee; Assen,12/21/2023 17:49,12/21/2023 17:26,20,5,0,0,0,0,2,0,JUMBO\BertvanEssen,12/22/2023 13:22,24183,12/21/2023,BEILENVERS,0,0,0
355024297,4811,Poststraat;Stadskanaal,12/21/2023 17:50,12/21/2023 18:05,35,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24139,12/21/2023,BEILENVERS,0,0,0
355024298,3181,Badweg;Gorredijk,12/21/2023 18:20,12/21/2023 18:34,40,13,1,0,0,10,2,0,JUMBO\BertvanEssen,12/22/2023 13:31,24008,12/21/2023,BEILENVERS,0,0,0
355024299,8837,Efc Raalte:Almelosestraat,12/21/2023 17:15,,0,0,0,0,0,0,0,0,,,24202,12/21/2023,BEILENDKW,0,0,0
355024300,4810,Veemarkt;Zwolle,12/21/2023 19:30,12/21/2023 17:47,0,20,1,0,0,11,1,0,JUMBO\BertvanEssen,12/22/2023 13:25,24770,12/21/2023,BEILENVERS,0,0,0
355024301,6500,Stationsweg;Drachten,12/21/2023 18:33,12/21/2023 17:30,90,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:24,24012,12/21/2023,BEILENVERS,0,0,0
355024302,7044,de Binnenloop;Dronten,12/21/2023 19:30,12/21/2023 19:25,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:41,24767,12/21/2023,BEILENVERS,0,0,0
355024303,6410,Industriepark;Leek,12/21/2023 20:00,12/21/2023 18:07,15,10,2,0,0,10,1,0,JUMBO\BertvanEssen,12/22/2023 13:30,24756,12/21/2023,BEILENVERS,0,0,4
355024304,3493,Beneluxlaan;Stadskanaal,12/21/2023 19:00,12/21/2023 17:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24755,12/21/2023,BEILENVERS,0,0,0
355024305,4682,Kleuvenstee; Assen,12/21/2023 20:40,12/21/2023 18:45,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:39,24755,12/21/2023,BEILENVERS,0,0,0
355024306,4663,Stationsweg;Zuidlaren,12/21/2023 20:08,12/21/2023 18:13,20,9,0,0,0,0,2,0,JUMBO\angeliquezantingh,12/22/2023 16:01,24196,12/21/2023,BEILENVERS,0,0,0
355024307,4687,Weerdingerstraat;Emmen,12/21/2023 12:50,12/21/2023 12:56,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:38,24720,12/21/2023,BEILENVERS,0,0,0
355024308,8837,Efc Raalte:Almelosestraat,12/21/2023 17:15,12/21/2023 18:28,16,8,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:28,24771,12/21/2023,BEILENDKW,0,0,136
355024309,4810,Veemarkt;Zwolle,12/21/2023 20:07,12/21/2023 19:45,60,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24194,12/21/2023,BEILENVERS,0,0,0
355024322,8837,Efc Raalte:Almelosestraat,12/21/2023 14:42,12/21/2023 16:15,0,19,0,0,0,0,29,0,JUMBO\korkiewiet,12/22/2023 11:29,24075,12/21/2023,BEILENDKW,0,0,0
355024327,8837,Efc Raalte:Almelosestraat,12/21/2023 15:31,12/21/2023 15:30,0,25,0,0,0,80,0,0,JUMBO\juliawouda,12/23/2023 8:56,24078,12/21/2023,BEILENVERS,0,0,14
355024389,8837,Efc Raalte:Almelosestraat,12/21/2023 17:00,12/21/2023 17:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24772,12/21/2023,BEILENVERS,0,0,0
355024390,8837,Efc Raalte:Almelosestraat,12/21/2023 17:00,,0,0,0,0,0,0,0,0,,,24773,12/21/2023,BEILENDKW,0,0,0
355024395,8837,Efc Raalte:Almelosestraat,12/21/2023 17:30,,0,0,0,0,0,0,0,0,,,24774,12/21/2023,BEILENDKW,0,0,0
355024472,7095,Boumaboulevard; Groningenkeuken,12/21/2023 14:14,12/21/2023 13:05,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:34,24090,12/21/2023,BEILENDKW,0,0,0
355024785,4811,Poststraat;Stadskanaal,12/21/2023 19:40,12/21/2023 17:52,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 11:40,24755,12/21/2023,BEILENVERS,0,0,0
355024958,3181,Badweg;Gorredijk,12/21/2023 17:10,12/21/2023 16:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:24,24760,12/21/2023,BEILENVERS,0,0,0
355025268,4811,Poststraat;Stadskanaal,12/21/2023 17:00,12/21/2023 17:00,5,15,0,0,0,11,4,0,JUMBO\korkiewiet,12/22/2023 14:56,24766,12/21/2023,BEILENDKW,0,0,0
355025271,3731,Deken Scholtenstraat;Oldenzaal,12/21/2023 18:40,12/21/2023 16:22,31,30,1,0,0,0,6,0,JUMBO\korkiewiet,12/22/2023 11:27,24754,12/21/2023,BEILENDKW,0,0,0
355025272,4818,Boomkamp;Rijssen,12/21/2023 17:20,12/21/2023 15:26,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24754,12/21/2023,BEILENDKW,0,0,0
355025334,3464,Dikkersplein;Hengelo,12/21/2023 18:40,12/21/2023 17:05,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:19,24749,12/21/2023,BEILENDKW,0,0,0
355025342,3519,Wade;Zwolle,12/21/2023 17:10,12/21/2023 16:45,15,14,0,1,0,10,2,0,JUMBO\korkiewiet,12/22/2023 11:27,24169,12/21/2023,BEILENDKW,0,0,0
355025350,4632,Wilhelminastraat;Emmen,12/21/2023 17:00,12/21/2023 17:00,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24753,12/21/2023,BEILENDKW,0,0,0
355025352,3630,Eds-Plein;Coevorden,12/21/2023 18:00,12/21/2023 17:50,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24753,12/21/2023,BEILENDKW,0,0,0
355025356,7034,Markt;Burgum,12/21/2023 17:55,12/21/2023 17:05,16,9,0,0,0,10,1,0,JUMBO\angeliquezantingh,12/22/2023 13:18,24743,12/21/2023,BEILENDKW,0,0,0
355025357,6414,Markt;Wolvega,12/21/2023 17:14,12/21/2023 17:14,35,20,0,0,0,10,2,0,JUMBO\korkiewiet,12/22/2023 11:26,24141,12/21/2023,BEILENDKW,0,0,0
355025358,4639,Kuperserf;Nijverdal,12/21/2023 17:45,12/21/2023 16:30,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24752,12/21/2023,BEILENDKW,0,0,0
355025359,3711,Wethouder Klunderstraat;Zuidwolde,12/21/2023 16:30,12/21/2023 15:20,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:32,24752,12/21/2023,BEILENDKW,0,0,0
355025360,3496,Kosterstraat;Vaassen,12/21/2023 18:50,12/21/2023 18:10,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24750,12/21/2023,BEILENDKW,0,0,0
355025728,4741,Graaf Willem Ii;S-Gravenzande,12/21/2023 15:00,12/21/2023 15:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64303,12/21/2023,BEILENVERS,0,0,0
355025749,6539,Achterstraat;Willemstad,12/21/2023 13:30,12/21/2023 13:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:31,64403,12/21/2023,BEILENVERS,0,0,0
355025827,6480,Ekershof; Dreumel,12/21/2023 15:30,12/21/2023 15:30,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:33,64103,12/21/2023,BEILENVERS,0,0,0
355025954,3600,Kapelweg;Born,12/21/2023 16:00,12/21/2023 16:00,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 10:32,64104,12/21/2023,BEILENVERS,0,0,0
355025985,3774,Schoutstraat;Grijpskerk,12/21/2023 17:10,12/21/2023 16:20,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:19,24743,12/21/2023,BEILENDKW,0,0,0
355026030,3688,Kervelplein;Westerhaar,12/21/2023 17:40,12/21/2023 16:05,0,0,0,0,0,0,0,0,JUMBO\angeliquezantingh,12/22/2023 13:19,24749,12/21/2023,BEILENDKW,0,0,0
355026031,8837,Efc Raalte:Almelosestraat,12/21/2023 18:00,12/21/2023 16:26,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:34,24775,12/21/2023,BEILENDKW,0,0,0
355026034,4654,Penningkruid;Kampen,12/21/2023 17:50,12/21/2023 17:00,0,0,0,0,0,0,0,0,JUMBO\korkiewiet,12/22/2023 11:35,24750,12/21/2023,BEILENDKW,0,0,0
